Time_Stamp,Acc_X_Std,Acc_X_Jerk_RMS,Acc_Y_Std,Acc_Y_Jerk_RMS,Acc_Z_Std,Acc_Z_Jerk_RMS,Acc_Mag_Std,Acc_Mag_Jerk_RMS,Gyro_X_Std,Gyro_X_Jerk_RMS,Gyro_Y_Std,Gyro_Y_Jerk_RMS,Gyro_Z_Std,Gyro_Z_Jerk_RMS,Gyro_Mag_Std,Gyro_Mag_Jerk_RMS,Peak_Count,DFA_alpha,y_Label
2026-02-26 17:20:39.876,1.044891773291731,15.093226096825209,0.9847007113489767,24.391497234767748,0.8932339015624782,18.73475803719033,0.9912116699951542,19.965431725858412,1.0444679886224668,23.231325955914212,1.0523502312838329,15.441864602959914,0.9694168317654858,14.01641596683334,1.2642093826546854,16.675005982164254,187,0.8695529356644075,1
2026-02-26 17:21:09.876,1.0543640803410224,15.234019405103787,0.9937453419388732,24.457104759288352,0.8306381150360124,18.112689141681106,0.9548415843520911,19.73832987042389,1.0532185651116026,23.36672447324313,1.0392344652262286,15.409379012423775,0.9755490798138909,14.083780144067726,1.2586361099498977,16.830597799735692,201,0.8553302357097577,1
2026-02-26 17:21:39.876,1.0460468043153108,15.10413084364116,0.9971762722736682,24.10984066778934,0.8254473228582062,17.810359727973253,0.9469031761982023,19.47240115715603,1.059143448115332,23.2158362413381,1.0350303581965872,15.255026381792439,0.974684314984585,13.941301793966394,1.2581267201653572,16.777608890079346,200,0.8578032162180728,1
2026-02-26 17:22:09.876,1.0600905288514946,15.111345251075017,1.00347510754971,23.414414350722105,0.8216755151157312,17.269298639582523,0.9480493937395676,18.932690904386952,1.0618630296065545,22.7579335024768,1.0256464631303583,15.037394375886873,0.9981545049707994,14.01357954877646,1.2643973615909727,16.691105170783985,199,0.8496053868983023,1
2026-02-26 17:22:39.876,1.0620474849012476,15.008967428442187,0.9985833361284505,22.963154077598364,0.8226126015813418,16.818669067408997,0.938945740647856,18.46009777897897,1.0378979665727215,22.337267247900957,1.0156571213675438,14.929568558453091,1.003302906897918,13.890282222972388,1.250473800660026,16.45296429227133,200,0.8616627457289076,1
2026-02-26 17:23:09.876,1.0492444672150627,14.737607483758987,0.9913453970501668,22.31106776859858,0.8180422552588001,16.39967703600179,0.9200060014331018,17.9165367705855,1.0145703829847224,21.594937980077564,1.0054824091906143,14.645913609920669,0.9836103000231795,13.61736973792131,1.2320878788173195,16.03477553238077,200,0.851068353730412,1
2026-02-26 17:23:39.876,1.0425011210297197,14.537489840343474,0.9946298540363565,22.146946379518322,0.8174174882277873,16.123330641585895,0.9044040550264905,17.730099096230784,1.00924701485297,21.391426358873645,0.9973897701471394,14.497243092589885,0.9635915453764399,13.353274025715546,1.2195609644604222,15.897439757458443,198,0.8448122053410116,1
2026-02-26 17:24:09.876,1.0392258938391137,14.392275531865517,0.980955075963422,21.20764283763285,0.8172315593033334,15.507989804157631,0.8810355790236187,17.070303198042048,0.992727198282053,20.664628112904527,0.9904755370255294,14.381904375614447,0.9531109727275423,13.069023711706478,1.2056081271612578,15.507625151446685,199,0.8441002671356839,0
2026-02-26 17:24:39.876,1.0444242610317618,14.325156572464698,0.9761987844625184,21.379015543689604,0.8278745168041132,15.54964230004005,0.8709315036012284,17.16146100603291,0.9941492670539044,20.819721636538382,0.9907294022504701,14.328519009666858,0.9526271449925775,13.079899472327714,1.206000980916776,15.612230156527934,189,0.8407741338461346,0
2026-02-26 17:25:09.876,1.0105255112239953,13.883988051102564,0.9614734611561463,21.35516504531016,0.8197507296357336,15.55305107759514,0.8499647752417533,17.10782722780394,0.9655438777193116,20.651169094503487,0.9764300615539923,14.198483415762388,0.9203166135493253,12.788411486510649,1.180879951841753,15.237366529860887,187,0.8372972978562095,0
2026-02-26 17:25:39.876,1.0108636683775998,13.930871707870526,0.9443729140049394,21.56284686234531,0.8262315172264069,15.892457338609548,0.8422438609870697,17.374212637276283,0.9561502850551842,20.978384319146137,0.9756709236231055,14.321727249589014,0.939062339414303,12.955127772885794,1.17943416373743,15.296237851050199,190,0.8432143832909759,0
2026-02-26 17:26:09.876,0.9686349561084445,13.437939014208954,0.9263577387626307,21.491474257590674,0.8150647732953796,16.152096369803505,0.8116536199192493,17.27001581104999,0.9277314766294308,20.88745017948059,0.9554575601502129,14.110956911693073,0.9167779672180425,12.722375938368849,1.1537378375070715,14.985309733145932,183,0.8570635603149883,0
2026-02-26 17:26:39.876,0.9479924796792449,13.186387617982117,0.9188179048529389,21.85027895414977,0.811904150259071,16.23083690785587,0.8037101244608513,17.36006079788973,0.9193409270563628,21.146730778120634,0.9488873626436948,14.007241299910929,0.9114512440862179,12.900019860652893,1.150601647270465,15.033754723382492,178,0.8452949198501765,0
2026-02-26 17:27:09.876,0.9103715898090894,12.855008706425878,0.9018925392540676,22.227800015537323,0.8125113866851943,16.625709716364966,0.7926431042984815,17.607254551543026,0.895672412725859,21.323126252946963,0.946541064198457,14.034207574411575,0.8918033264113597,12.777664138767143,1.1320117320095695,14.84230168239112,177,0.8271640403199481,0
2026-02-26 17:27:39.876,0.8941858857946803,12.812716308452176,0.8819857104170024,22.044883533586837,0.8059956122070274,16.57531969165951,0.7937756346422841,17.503459968170468,0.8795338118134205,21.104198160757694,0.9489481023595664,13.951210703066184,0.8996306714869198,12.751076136361643,1.1280975157592281,14.66075322167416,176,0.8075698359245992,0
2026-02-26 17:28:09.876,0.9459035377702703,13.320015286721562,0.8852727807478554,22.203636827192195,0.8274560074318509,16.93342917855614,0.8224964095864227,17.739519956466136,0.89471947979593,21.454410077160496,0.9653411038126254,14.232581388743835,0.944013042885582,12.975317232557256,1.151305756595635,14.902276886798013,175,0.8221707863363984,0
2026-02-26 17:28:39.876,0.9507232372893382,13.324248889611454,0.8803219474260733,21.875943452194107,0.8337565710462741,16.965808633694103,0.8284136099657295,17.57961882003548,0.9050905958736787,21.388740770575595,0.9721832859354744,14.23891711288004,0.9546079941700734,12.949495509657277,1.162595215626503,14.849142650080433,174,0.8263395134703759,0
2026-02-26 17:29:09.876,0.9593172505367369,13.398050641269773,0.8839382968487033,22.117064389642344,0.8317903330017696,17.188282420955804,0.8390624000517128,17.743399127148493,0.9154295381766101,21.698088314831544,0.9732380293697429,14.235107612351594,0.9798436923944484,13.075686414613056,1.1714838284476623,15.031749869249063,175,0.8292764538706063,0
2026-02-26 17:29:39.876,0.9450943397249492,13.317665804937658,0.8790869746113801,22.062684163677062,0.8194785550957142,17.169116743531397,0.8385889960646503,17.73687957006791,0.9168596858146438,21.74212362122018,0.9680656586761209,14.123531045396406,0.9749344510662661,13.002483785520393,1.1704173812064673,15.00196857457933,186,0.8211982210854643,0
2026-02-26 17:30:09.876,0.9445210063221405,13.478765487893892,0.8748550895655041,22.196198556452533,0.8182165516327937,17.457193333646508,0.8473012321785196,17.848465302694034,0.9181623216154732,21.84828041656553,0.9743345134474749,14.243772696551646,0.9797036878659573,13.099848016672725,1.1727760117061885,15.086791483880617,187,0.8281746529499209,0
2026-02-26 17:30:39.876,0.9475768369501533,13.634764451033915,0.8767232407157838,22.317756505695385,0.8190867809553982,17.662292236549586,0.855265120154909,17.92741791866467,0.9287948339578903,22.006866871156536,0.9750334759350794,14.208883492450664,0.9851593792324913,13.102776177635496,1.1782963761058138,15.171038032133632,188,0.818652167375734,0
2026-02-26 17:31:09.876,0.9358029425424285,13.644067811005288,0.8689803346840076,22.61595611028442,0.8168570371140227,17.927374165332584,0.856766673371015,18.08372527181261,0.9297624688651265,22.24371412512327,0.9835058045820572,14.363183569653037,0.9821308781629621,13.214598072119802,1.1831967282242253,15.12964165533651,193,0.8088008803784308,0
2026-02-26 17:31:39.876,0.9457548651606724,13.700792863479471,0.8949426145152728,22.53700590441184,0.827280791795411,18.068654458436814,0.8832367375524068,18.09498272346339,0.9246627822978827,22.181561218879942,0.9919415396168104,14.378581198159365,0.9984450429577878,13.206874404701136,1.1892506346704854,15.138640217194029,200,0.8328613562338493,0
2026-02-26 17:32:09.876,0.966213731941388,13.976614697096801,0.8988265307488487,22.509434197628355,0.826732462488375,18.0324597072901,0.898187875839458,18.11998759874874,0.9442104990098662,22.486227180596973,1.00088587691295,14.488435243812244,1.011050481979555,13.325501135932809,1.2052572238793002,15.377088084294606,201,0.8525715102052778,0
2026-02-26 17:32:39.876,0.9862334593030191,14.19986992968304,0.9090450923645801,22.902246777986445,0.8362633820516744,18.31677351561384,0.9112141286420841,18.450445906868058,0.9714388454356462,23.043559626657867,1.0099393913348533,14.62667117798277,1.0152533546321072,13.45525760142192,1.2177626519150784,15.766499055124083,200,0.8563736109312935,0
2026-02-26 17:33:09.876,0.9581675380217944,14.032678338086747,0.9032229175138023,23.02667972783465,0.8303371370214655,18.3192121798783,0.906984696241775,18.456907734404165,0.9645864755107522,23.300320096402483,1.0127648364624686,14.698014525677797,0.9952001266393673,13.420801717523963,1.2124033030354888,15.825951358322685,202,0.8504088009279256,0
2026-02-26 17:33:39.876,0.9509932258862134,14.16702710054466,0.8973215734689602,23.44026966106816,0.8318444466601734,18.75460556351557,0.9177607653915664,18.663631022835936,0.9587541601129191,23.735963269891503,1.0101933705617725,14.808833447819408,0.9941783062837406,13.575656495936247,1.2106015382546884,15.919986148101398,203,0.856958396828468,0
2026-02-26 17:34:09.876,0.9548199556045673,14.268451918101889,0.8894744875167955,23.409356906962945,0.835404942624396,18.859020414750084,0.918053277339028,18.63906081439374,0.9571220059126878,23.81585894347025,1.0151836590332524,14.889562653063923,0.9856152106802677,13.554646904472223,1.2088884253858247,16.006589588475997,203,0.8549519593158871,0
2026-02-26 17:34:39.876,0.9407837435008557,14.337619242349051,0.8854562334711531,23.674544223472875,0.8359205924925228,19.256586508521103,0.9175485167549425,18.830686163168302,0.9467418680802582,24.000576371277187,1.0179172587188716,15.09299343113866,0.9765978705657776,13.603117466718427,1.2035276543037965,16.016089778748476,204,0.8494896692274874,0
2026-02-26 17:35:09.876,0.9417190426315721,14.248759489706227,0.8877327119706091,23.73326131165618,0.8366196368523355,19.310889416587067,0.9210293864239023,18.90589404701063,0.9545727222830823,24.16034867820365,1.0206145758718939,15.083198186204474,0.9744088958165574,13.55504133410317,1.2065526199877041,16.127677700827903,204,0.8563221841973606,0
2026-02-26 17:35:39.876,0.9655526149474332,14.354291373472885,0.9136045725859663,23.955831216577746,0.8544750998320914,19.485400824874603,0.9405619129332802,19.075777935095573,0.9682902150797901,24.29781731915936,1.0339914916590698,15.203260183126325,1.000687517734668,13.703627449184488,1.2213454176358318,16.346776283181512,204,0.8526450188963448,0
2026-02-26 17:36:09.876,0.9941904088170674,14.603692291134552,0.9185918801205826,23.634801235147957,0.8592119803041011,19.145009883579593,0.9519313455137557,19.007227526950906,0.9788508668750674,24.06611151672131,1.0400804829052115,15.191833746224372,1.018208299332794,13.723942278335214,1.2311190595333033,16.40885391705801,206,0.8719371919589632,0
2026-02-26 17:36:39.876,0.9961807224847707,14.736511949122649,0.8948808213714724,23.65167398435373,0.8572184384414718,19.357067737724755,0.9448410099388345,19.142164314569964,0.9928635699247889,24.212738901185084,1.0479473692051675,15.384823977638073,1.0039645667787749,13.70136609915355,1.2311758128851966,16.5013534678868,206,0.8475185819990397,0
2026-02-26 17:37:09.876,0.9857027611184993,14.528868088315031,0.899046343823134,23.721702385838146,0.8528552697135667,19.280415733635493,0.9314297204980538,19.188411124964993,0.9914322871371469,24.148432636252267,1.0474210698977275,15.312851888582538,0.9856173697153665,13.5518014302841,1.2204941653951586,16.472719868227696,206,0.8503326413976683,0
2026-02-26 17:37:39.876,0.9646267024062031,14.393990692281031,0.8877914282920616,23.657535025269983,0.8381661240015119,19.403816622820862,0.915069087145697,19.224142142893555,0.9769359199662043,24.04339829655777,1.0328842917669465,15.237427761955313,0.9734902798509848,13.412773438854808,1.207135142018557,16.336199201151693,205,0.8473332136912753,1
2026-02-26 17:38:09.876,0.9639520549978459,14.213038660856522,0.903151261092669,23.89218931231845,0.842907949972565,19.550103221365312,0.8994775316251445,19.327597601438537,0.9869506776526804,24.185745036382407,1.0187501501085199,15.01619531586823,0.9684864694585071,13.403053028131033,1.2033503887749517,16.28112421330385,205,0.8350606457371327,1
2026-02-26 17:38:39.876,1.0019290731461954,14.329477847103428,0.9157258398775087,23.91160455840505,0.8664061130064463,19.451384829898082,0.9052632211552901,19.541789355155572,1.006086813503769,24.041645543729015,1.035256697156106,15.03934569620611,0.9838937871754785,13.423823739349574,1.210515896096846,16.416996156910496,206,0.8494764642262087,1
2026-02-26 17:39:09.876,1.0155479568692,14.313087956520974,0.9271223182269326,24.179470631196597,0.8860969239955023,19.658781677634444,0.9074357751368423,19.873847084877355,1.0131155541939294,24.171051834315193,1.0440821364666344,15.163269070598114,0.9912142784728099,13.544846857951848,1.2177868757635277,16.494310937756286,203,0.844749645890042,1
2026-02-26 17:39:39.876,1.0520689719690404,14.463749391194456,0.9427550362928026,24.216661584033897,0.9013836154093205,19.40541498976405,0.9133308785042307,19.84253928188839,1.0341631235163264,24.40864708036727,1.0525963004810392,15.16226406960203,1.016680374991153,13.688454334274134,1.2332055819451373,16.738739557132302,202,0.8565599166702109,1
2026-02-26 17:40:09.876,1.0683145353978358,14.569670837352675,0.9492968453652342,24.55489317981803,0.912634705582501,19.505705493453007,0.9104223408768304,19.981909377123184,1.0321183606376203,24.685530843597196,1.047444550799121,15.117255367980132,1.0250009983283381,13.809079527518627,1.2362748901384113,16.77232878623003,201,0.8440934400689004,1
2026-02-26 17:40:39.876,1.0609240544578618,14.457870121181907,0.9325306838672394,24.671733155664775,0.9202189861717812,19.650998464386422,0.8963092321949081,20.13856585839641,1.0210728926153765,24.64204421303873,1.0624319730938314,15.185069729997675,0.9929962221732208,13.646522922096624,1.2327164138051598,16.75141183501064,200,0.8373750399712113,0
2026-02-26 17:41:09.876,1.039183142499721,14.16888987407408,0.9216265745497242,24.63285534286878,0.9158986355217337,19.848674268151683,0.8808444671869887,20.090451695021375,1.0074477161211,24.3800505363468,1.0611161496463062,15.081266065651011,0.9851354660448625,13.57855702942282,1.2250506590296566,16.487322793548937,199,0.8202568687150666,0
2026-02-26 17:41:39.876,1.0237845181015537,13.870973799156715,0.9161773168821122,24.74139737355973,0.9134462758207084,19.96556160708689,0.8717689960667221,20.156290861165903,0.990210261944112,24.249913151430082,1.0485110044841863,14.851680559526175,0.9827115762212921,13.477130070811604,1.219106523630464,16.296674631488827,198,0.820321787017579,0
2026-02-26 17:42:09.876,1.023200409461001,13.84121313446982,0.9148017029582935,24.950664425029768,0.9185777533738648,20.23373672173741,0.8728274134449578,20.36951927618747,0.9853320319762782,24.332244890911902,1.0481215755569393,14.866535237789973,0.9997736058336203,13.712831387731606,1.2265840324254385,16.24363981610491,196,0.8285475823922366,0
2026-02-26 17:42:39.876,1.0208800080782263,13.726748126258702,0.9153157781638311,25.05818878374924,0.9272819449342035,20.468742515013755,0.8696953380019704,20.454036506194793,0.9798320619983497,24.303023058281166,1.0519080980241788,14.922033138005368,1.0060674208194105,13.779280433505196,1.2263485624163049,16.129051882053147,197,0.8296210974782079,0
2026-02-26 17:43:09.876,1.0303861124745692,13.986095403400945,0.9171340722027238,25.69851246395616,0.9291471368473807,20.912908380446147,0.8914793075535381,21.039316373419698,0.9821022690180088,24.875582553101804,1.0563471256005479,15.067041350996535,1.0188187983487653,14.04888764564845,1.235299397587483,16.445805295542424,197,0.83460062484196,0
2026-02-26 17:43:39.876,1.0080356511837592,13.831102380596972,0.9050597494068763,25.61971560147993,0.9115095187514601,20.82383084215,0.8810413879434188,20.927227237172836,0.9695593903566408,24.840932171989607,1.0489023736121812,15.018787552559468,1.0188886741320144,13.983814782475076,1.2304163147195537,16.34417564516718,198,0.8336923584153633,0
2026-02-26 17:44:09.876,0.9790895365830597,13.76468853324204,0.8911723865067575,25.681080749346386,0.898846985962666,20.97478079055707,0.873966074282405,20.965479703982506,0.9561673856021469,24.770547958222128,1.0389385974924854,14.922175366818584,1.0077935655461874,13.903494377068915,1.2183854631197555,16.176611474520833,199,0.8346311905856467,0
